Id,Application Date,City,Income,Stage
8570,14-Aug-18,Chennai,213156,Stage 0
8571,14-Aug-18,Chennai,282552,Stage 1
8572,14-Aug-18,Hyderabad,188652,Stage 0
8573,14-Aug-18,Chennai,271416,Stage 0
8574,14-Aug-18,Chennai,293076,Stage 0
8575,14-Aug-18,Pune,491220,Stage 0
8576,14-Aug-18,Sangli,284568,Stage 0
8577,14-Aug-18,Hyderabad,625236,Stage 1
8578,14-Aug-18,Hyderabad,177348,Stage 1
8579,14-Aug-18,Malappuram,133332,Stage 0
8580,14-Aug-18,Mumbai,311760,Stage 4
8581,14-Aug-18,Bengaluru,316620,Stage 0
8582,14-Aug-18,Mumbai,237576,Stage 0
8583,14-Aug-18,Chennai,182148,Stage 0
8584,14-Aug-18,Ahmed Nagar,127944,Stage 1
8585,14-Aug-18,Gautam Buddha Nagar,210948,Stage 1
8586,14-Aug-18,Mumbai,249684,Stage 0
8587,14-Aug-18,Mumbai,179940,Stage 0
8588,14-Aug-18,Bengaluru,271824,Stage 0
8589,14-Aug-18,Ernakulam,229944,Stage 1
8590,14-Aug-18,Mumbai,168732,Stage 1
8591,14-Aug-18,Mumbai,220056,Stage 1
8592,14-Aug-18,Tiruchirappalli,542784,Stage 1
8593,14-Aug-18,Thiruvananthapuram,485076,Stage 1
8594,14-Aug-18,Bengaluru,476388,Stage 0
8595,14-Aug-18,Mumbai,273720,Stage 4
8596,14-Aug-18,Tumakuru,1017288,Stage 1
8597,14-Aug-18,Thiruvananthapuram,2241720,Stage 0
8598,14-Aug-18,Ramgarh,306432,Stage 1
8599,14-Aug-18,Bengaluru,222336,Stage 0
8600,14-Aug-18,Coimbatore,260088,Stage 0
8601,14-Aug-18,Pune,179340,Stage 3
8602,14-Aug-18,Pondicherry,336240,Stage 1
8603,14-Aug-18,Bengaluru,279864,Stage 0
8604,14-Aug-18,Bengaluru,692892,Stage 1
8605,14-Aug-18,Bengaluru,465084,Stage 3
8606,14-Aug-18,Prakasam,304416,Stage 0
8607,14-Aug-18,Thanjavur,562248,Stage 1
8608,14-Aug-18,Bengaluru,564780,Stage 0
8609,14-Aug-18,Chittoor,178920,Stage 0
8610,14-Aug-18,Bengaluru,169140,Stage 1
8611,14-Aug-18,Chennai,220356,Stage 0
8612,14-Aug-18,Solapur,276012,Stage 0
8613,14-Aug-18,Mumbai,394692,Stage 4
8614,14-Aug-18,Bengaluru,167736,Stage 1
8615,14-Aug-18,Coimbatore,379740,Stage 1
8616,14-Aug-18,Mumbai,281112,Stage 3
8617,14-Aug-18,Bengaluru,177540,Stage 0
8618,14-Aug-18,Sibsagar,183528,Stage 1
8619,14-Aug-18,Chennai,178980,Stage 1
8620,14-Aug-18,Bharuch,211752,Stage 0
8621,14-Aug-18,Bengaluru,328152,Stage 1
8622,14-Aug-18,Pune,557088,Stage 1
8623,14-Aug-18,Pune,5516412,Stage 0
8624,14-Aug-18,Bengaluru,336900,Stage 1
8625,14-Aug-18,Theni,174948,Stage 1
8626,14-Aug-18,Faridabad,482124,Stage 0
8627,14-Aug-18,Janjgir-champa,32508,Stage 1
8628,14-Aug-18,Mumbai,208332,Stage 0
8629,14-Aug-18,Indore,395580,Stage 0
8630,14-Aug-18,Nashik,616512,Stage 1
8631,14-Aug-18,Chennai,192744,Stage 0
8632,14-Aug-18,Bengaluru,517416,Stage 0
8633,14-Aug-18,Chennai,331596,Stage 2
8634,14-Aug-18,Chennai,731268,Stage 0
8635,14-Aug-18,Patiala,294744,Stage 1
8636,14-Aug-18,Bengaluru,190452,Stage 0
8637,14-Aug-18,Bengaluru,411300,Stage 0
8638,13-Aug-18,Bengaluru,327192,Stage 1
8639,13-Aug-18,Bengaluru,417708,Stage 4
8640,13-Aug-18,Bengaluru,327204,Stage 1
8641,13-Aug-18,Bengaluru,379104,Stage 1
8642,13-Aug-18,Bengaluru,194664,Stage 1
8643,13-Aug-18,Bengaluru,534492,Stage 4
8644,13-Aug-18,Pune,232224,Stage 0
8645,13-Aug-18,Mumbai,258420,Stage 0
8646,13-Aug-18,Mumbai,348624,Stage 0
8647,13-Aug-18,Raigarh(MH),197340,Stage 0
8648,13-Aug-18,Mumbai,412560,Stage 0
8649,13-Aug-18,Bharuch,396612,Stage 1
8650,13-Aug-18,Madhubani,295164,Stage 1
8651,13-Aug-18,Guntur,195252,Stage 1
8652,13-Aug-18,Hyderabad,340884,Stage 0
8653,13-Aug-18,Allahabad,770652,Stage 1
8654,13-Aug-18,Bengaluru,180540,Stage 4
8655,13-Aug-18,Other,640296,Stage 1
8656,13-Aug-18,Bhopal,216708,Stage 1
8657,13-Aug-18,Bhopal,251268,Stage 0
8658,13-Aug-18,Chennai,455736,Stage 1
8659,13-Aug-18,Hyderabad,345684,Stage 0
8660,13-Aug-18,Hyderabad,387672,Stage 1
8661,13-Aug-18,Aligarh,282672,Stage 1
8662,13-Aug-18,Pune,136296,Stage 1
8663,13-Aug-18,Ahmedabad,308196,Stage 1
8664,13-Aug-18,K.V.Rangareddy,211812,Stage 1
8665,13-Aug-18,Mumbai,301380,Stage 3
8666,13-Aug-18,West Delhi,909840,Stage 1
8667,13-Aug-18,Chennai,349836,Stage 1
8668,13-Aug-18,North West Delhi,319320,Stage 1
8669,13-Aug-18,Bengaluru,372240,Stage 2
8670,13-Aug-18,Pune,191892,Stage 0
8671,13-Aug-18,Nashik,381924,Stage 1
8672,13-Aug-18,Bengaluru,229800,Stage 0
8673,13-Aug-18,Cuddapah,110184,Stage 1
8674,13-Aug-18,Hooghly,239580,Stage 1
8675,13-Aug-18,Bengaluru,442944,Stage 1
8676,13-Aug-18,Bengaluru,153804,Stage 0
8677,13-Aug-18,Dehradun,233520,Stage 0
8678,13-Aug-18,Bengaluru,186516,Stage 3
8679,13-Aug-18,West Godavari,344424,Stage 1
8680,13-Aug-18,Jalandhar,202200,Stage 0
8681,13-Aug-18,Bengaluru,229476,Stage 0
8682,13-Aug-18,South Delhi,386040,Stage 1
8683,13-Aug-18,Ganjam,135552,Stage 1
8684,13-Aug-18,North 24 Parganas,187356,Stage 0
8685,13-Aug-18,Bengaluru,198816,Stage 4
8686,13-Aug-18,Pune,315888,Stage 1
8687,13-Aug-18,Bengaluru,186840,Stage 1
8688,13-Aug-18,Hyderabad,182472,Stage 1
8689,13-Aug-18,Bengaluru,221148,Stage 0
8690,13-Aug-18,Bengaluru,188628,Stage 1
8691,13-Aug-18,Pune,364764,Stage 0
8692,13-Aug-18,Bengaluru,271320,Stage 3
8693,13-Aug-18,Mumbai,156972,Stage 1
8694,13-Aug-18,Bengaluru,300972,Stage 4
8695,13-Aug-18,Bengaluru,135768,Stage 0
8696,13-Aug-18,Bengaluru,304272,Stage 0
8697,13-Aug-18,Bengaluru,315156,Stage 4
8698,13-Aug-18,Bengaluru,327636,Stage 0
8699,13-Aug-18,Bengaluru,273672,Stage 3
8700,13-Aug-18,South West Delhi,35232,Stage 1
8701,13-Aug-18,Bengaluru,280800,Stage 1
8702,13-Aug-18,Pune,314436,Stage 0
8703,13-Aug-18,Hyderabad,221760,Stage 1
8704,13-Aug-18,Hyderabad,202224,Stage 0
8705,13-Aug-18,Pune,171948,Stage 1
8706,13-Aug-18,Bhopal,255336,Stage 1
8707,13-Aug-18,Chennai,314232,Stage 3
8708,13-Aug-18,Coimbatore,176148,Stage 0
8709,13-Aug-18,Chennai,229608,Stage 0
8710,13-Aug-18,Bengaluru,239364,Stage 1
8711,13-Aug-18,North West Delhi,170544,Stage 0
8712,13-Aug-18,Mumbai,426768,Stage 0
8713,13-Aug-18,Coimbatore,348348,Stage 0
8714,13-Aug-18,Aurangabad,308268,Stage 1
8715,13-Aug-18,Ahmedabad,679416,Stage 1
8716,13-Aug-18,Bengaluru,189816,Stage 4
8717,13-Aug-18,Coimbatore,454248,Stage 1
8718,13-Aug-18,Chennai,216420,Stage 3
8719,13-Aug-18,Chennai,226128,Stage 0
8720,13-Aug-18,Chennai,310968,Stage 1
8721,13-Aug-18,Thane,175884,Stage 0
8722,13-Aug-18,Bengaluru,174564,Stage 0
8723,13-Aug-18,Dharwad,184368,Stage 1
8724,13-Aug-18,Mumbai,288876,Stage 1
8725,13-Aug-18,Chennai,206532,Stage 0
8726,13-Aug-18,Bengaluru,194196,Stage 0
8727,13-Aug-18,Ernakulam,185292,Stage 1
8728,13-Aug-18,Chennai,373944,Stage 0
8729,13-Aug-18,Pune,207060,Stage 0
8730,13-Aug-18,Kamrup,143832,Stage 0
8731,13-Aug-18,Hyderabad,514116,Stage 1
8732,13-Aug-18,Bengaluru,274788,Stage 0
8733,13-Aug-18,Chandigarh,93168,Stage 1
8734,13-Aug-18,Pune,461304,Stage 4
8735,13-Aug-18,Chennai,214404,Stage 0
8736,13-Aug-18,Karim Nagar,274500,Stage 1
8737,13-Aug-18,Thane,178356,Stage 1
8738,13-Aug-18,Bengaluru,298884,Stage 0
8739,13-Aug-18,Bengaluru,243912,Stage 1
8740,13-Aug-18,Howrah,276948,Stage 1
8741,13-Aug-18,Pune,219468,Stage 1
8742,13-Aug-18,Bengaluru,278016,Stage 1
8743,13-Aug-18,Pune,217224,Stage 4
8744,13-Aug-18,Sibsagar,202944,Stage 0
8745,13-Aug-18,East Godavari,273420,Stage 1
8746,13-Aug-18,Belagavi,162384,Stage 1
8747,13-Aug-18,Mumbai,417828,Stage 0
8748,13-Aug-18,Bengaluru,163536,Stage 1
8749,13-Aug-18,Bengaluru,122940,Stage 0
8750,13-Aug-18,Nashik,119640,Stage 0
8751,13-Aug-18,Bengaluru,185484,Stage 2
8752,13-Aug-18,Bengaluru,224904,Stage 4
8753,13-Aug-18,Pune,252744,Stage 1
8754,13-Aug-18,Tiruvannamalai,189516,Stage 1
8755,13-Aug-18,Bengaluru,219012,Stage 1
8756,13-Aug-18,Bengaluru,182460,Stage 0
8757,13-Aug-18,Thane,162276,Stage 1
8758,13-Aug-18,Bengaluru,920028,Stage 1
8759,13-Aug-18,Mumbai,193008,Stage 0
8760,13-Aug-18,Bengaluru,228696,Stage 0
8761,13-Aug-18,Ludhiana,609600,Stage 1
8762,13-Aug-18,Bengaluru,480288,Stage 0
8763,13-Aug-18,Bengaluru,2357376,Stage 2
8764,13-Aug-18,Bengaluru,346956,Stage 4
8765,13-Aug-18,Bengaluru,226884,Stage 0
8766,13-Aug-18,Vellore,394536,Stage 1
8767,13-Aug-18,Bengaluru,413568,Stage 0
8768,13-Aug-18,Jalgaon,242520,Stage 0
8769,13-Aug-18,Pune,233496,Stage 1
8770,13-Aug-18,Bengaluru,11244,Stage 0
8771,13-Aug-18,Pune,387108,Stage 0
8772,13-Aug-18,Aurangabad,310548,Stage 0
8773,13-Aug-18,Bengaluru,192876,Stage 0
8774,13-Aug-18,Mumbai,296568,Stage 5
8775,13-Aug-18,Mumbai,248508,Stage 4
8776,13-Aug-18,Pune,225996,Stage 0
8777,13-Aug-18,Mumbai,135612,Stage 0
8778,13-Aug-18,Howrah,370500,Stage 0
8779,13-Aug-18,Bengaluru,251892,Stage 1
8780,13-Aug-18,Bengaluru,528684,Stage 1
8781,13-Aug-18,Bengaluru,242508,Stage 0
8782,13-Aug-18,Other,271692,Stage 1
8783,13-Aug-18,Bengaluru,378192,Stage 4
8784,13-Aug-18,Chennai,311436,Stage 0
8785,13-Aug-18,Bengaluru,349824,Stage 1
8786,13-Aug-18,Bengaluru,380448,Stage 0
8787,13-Aug-18,Chennai,371568,Stage 0
8788,13-Aug-18,Bengaluru,5938272,Stage 1
8789,13-Aug-18,Bengaluru,195804,Stage 1
8790,13-Aug-18,Mumbai,228312,Stage 1
8791,13-Aug-18,Bengaluru,351972,Stage 4
8792,13-Aug-18,Sonitpur,196632,Stage 1
8793,13-Aug-18,Chennai,299352,Stage 1
8794,13-Aug-18,Pune,161952,Stage 0
8795,13-Aug-18,Mumbai,187716,Stage 1
8796,13-Aug-18,Bengaluru,202020,Stage 0
8797,13-Aug-18,Bengaluru,47412,Stage 1
8798,13-Aug-18,Faridabad,844716,Stage 1
8799,13-Aug-18,Bengaluru,612504,Stage 4
8800,13-Aug-18,Bengaluru,387132,Stage 2
8801,13-Aug-18,Bengaluru,205572,Stage 1
8802,12-Aug-18,Pune,166632,Stage 1
8803,12-Aug-18,Thane,174888,Stage 1
8804,12-Aug-18,Bengaluru,168192,Stage 0
8805,12-Aug-18,Bengaluru,179640,Stage 0
8806,12-Aug-18,Bengaluru,163260,Stage 1
8807,12-Aug-18,Pune,226164,Stage 1
8808,12-Aug-18,Bengaluru,229488,Stage 2
8809,12-Aug-18,Pune,277800,Stage 0
8810,12-Aug-18,Bengaluru,253680,Stage 0
8811,12-Aug-18,Nadia,283488,Stage 1
8812,12-Aug-18,Varanasi,254484,Stage 1
8813,12-Aug-18,Bengaluru,373068,Stage 1
8814,12-Aug-18,Rajkot,319800,Stage 1
8815,12-Aug-18,Chennai,541572,Stage 1
8816,12-Aug-18,Bengaluru,262476,Stage 0
8817,12-Aug-18,Pune,150204,Stage 1
8818,12-Aug-18,Bengaluru,125256,Stage 1
8819,12-Aug-18,Pune,193464,Stage 1
8820,12-Aug-18,Coimbatore,216876,Stage 1
8821,12-Aug-18,Coimbatore,230328,Stage 0
8822,12-Aug-18,Bengaluru,191088,Stage 1
8823,12-Aug-18,Allahabad,328548,Stage 1
8824,12-Aug-18,Bagalkot,186204,Stage 0
8825,12-Aug-18,Jhujhunu,260628,Stage 1
8826,12-Aug-18,Chennai,117336,Stage 1
8827,12-Aug-18,Madurai,223092,Stage 0
8828,12-Aug-18,Chennai,163836,Stage 1
8829,12-Aug-18,Chennai,443400,Stage 1
8830,12-Aug-18,Pune,477216,Stage 0
8831,12-Aug-18,Gonda,252180,Stage 0
8832,12-Aug-18,Bengaluru,216936,Stage 1
8833,12-Aug-18,Pune,307608,Stage 0
8834,12-Aug-18,Vizianagaram,180156,Stage 0
8835,12-Aug-18,North 24 Parganas,287964,Stage 1
8836,12-Aug-18,Namakkal,155616,Stage 1
8837,12-Aug-18,Bengaluru,182280,Stage 0
8838,12-Aug-18,Bhopal,334176,Stage 1
8839,12-Aug-18,Thane,195612,Stage 1
8840,12-Aug-18,Pune,375744,Stage 1
8841,12-Aug-18,Pune,5027232,Stage 0
8842,12-Aug-18,Bengaluru,188508,Stage 1
8843,12-Aug-18,Visakhapatnam,194808,Stage 1
8844,12-Aug-18,Bengaluru,36804,Stage 1
8845,12-Aug-18,Kolar,195660,Stage 0
8846,12-Aug-18,Mumbai,172560,Stage 1
8847,12-Aug-18,Thane,852228,Stage 1
8848,12-Aug-18,Mumbai,165060,Stage 0
8849,12-Aug-18,Bengaluru,966912,Stage 1
8850,12-Aug-18,Pune,210768,Stage 0
8851,12-Aug-18,Thane,234672,Stage 0
8852,12-Aug-18,Mumbai,174636,Stage 0
8853,12-Aug-18,Mumbai,439848,Stage 0
8854,12-Aug-18,Mumbai,246468,Stage 4
8855,12-Aug-18,Chennai,659232,Stage 0
8856,12-Aug-18,Raigarh(MH),771216,Stage 0
8857,12-Aug-18,Chennai,154020,Stage 3
8858,12-Aug-18,Bengaluru,701832,Stage 4
8859,12-Aug-18,Thane,1049400,Stage 1
8860,12-Aug-18,Bengaluru,258792,Stage 1
8861,12-Aug-18,Chennai,750816,Stage 0
8862,12-Aug-18,Chennai,349872,Stage 0
8863,12-Aug-18,Pune,1062252,Stage 3
8864,12-Aug-18,Bengaluru,191076,Stage 0
8865,12-Aug-18,Bengaluru,224976,Stage 0
8866,12-Aug-18,Pune,179136,Stage 3
8867,12-Aug-18,Chennai,184992,Stage 0
8868,12-Aug-18,Chennai,194388,Stage 1
8869,12-Aug-18,Murshidabad,216228,Stage 0
8870,12-Aug-18,Bengaluru,168996,Stage 1
8871,12-Aug-18,Ahmedabad,6544740,Stage 0
8872,12-Aug-18,Hyderabad,364728,Stage 0
8873,12-Aug-18,Bengaluru,411828,Stage 0
8874,12-Aug-18,Bengaluru,159948,Stage 1
8875,12-Aug-18,Pune,1117812,Stage 3
8876,12-Aug-18,Pune,757248,Stage 0
8877,12-Aug-18,Mumbai,241524,Stage 2
8878,12-Aug-18,Pune,133680,Stage 0
8879,12-Aug-18,Bengaluru,545268,Stage 0
8880,12-Aug-18,Bengaluru,821952,Stage 0
8881,12-Aug-18,Mumbai,433248,Stage 2
8882,12-Aug-18,Firozabad,190812,Stage 1
8883,12-Aug-18,Chennai,269244,Stage 0
8884,12-Aug-18,Ghaziabad,396156,Stage 0
8885,12-Aug-18,Pune,660396,Stage 0
8886,12-Aug-18,Bengaluru,223680,Stage 0
8887,12-Aug-18,Bengaluru,326532,Stage 0
8888,12-Aug-18,Pune,190440,Stage 4
8889,12-Aug-18,Mumbai,255840,Stage 4
8890,12-Aug-18,Rajgarh,299628,Stage 0
8891,12-Aug-18,Mumbai,1759584,Stage 1
8892,12-Aug-18,Pune,390804,Stage 1
8893,12-Aug-18,Bengaluru,708528,Stage 0
8894,12-Aug-18,Mumbai,810180,Stage 0
8895,12-Aug-18,Khagaria,291168,Stage 1
8896,12-Aug-18,Mumbai,218040,Stage 0
8897,12-Aug-18,Raigarh(MH),375612,Stage 0
8898,12-Aug-18,Mumbai,165264,Stage 1
8899,12-Aug-18,Bengaluru,223080,Stage 4
8900,12-Aug-18,Akola,237744,Stage 0
8901,12-Aug-18,Bengaluru,6294732,Stage 0
8902,12-Aug-18,K.V.Rangareddy,452328,Stage 1
8903,12-Aug-18,Mumbai,622464,Stage 0
8904,12-Aug-18,West Delhi,549960,Stage 1
8905,12-Aug-18,Bengaluru,219204,Stage 1
8906,12-Aug-18,Pune,270084,Stage 0
8907,12-Aug-18,Bengaluru,390120,Stage 0
8908,12-Aug-18,Chennai,289728,Stage 0
8909,12-Aug-18,Thane,238476,Stage 1
8910,12-Aug-18,Rajkot,487728,Stage 0
8911,12-Aug-18,Pune,186360,Stage 2
8912,12-Aug-18,Nagpur,287808,Stage 1
8913,12-Aug-18,Nilgiris,257208,Stage 0
8914,12-Aug-18,Bengaluru,148632,Stage 0
8915,12-Aug-18,Chennai,192672,Stage 0
8916,12-Aug-18,Udham Singh Nagar,385992,Stage 1
8917,12-Aug-18,Ballari,195924,Stage 0
8918,12-Aug-18,Bengaluru,204828,Stage 4
8919,12-Aug-18,Pune,331368,Stage 0
8920,12-Aug-18,Bengaluru,177948,Stage 0
8921,12-Aug-18,Bengaluru,354264,Stage 0
8922,12-Aug-18,Bengaluru,372300,Stage 0
8923,12-Aug-18,Chennai,462276,Stage 1
8924,12-Aug-18,Bengaluru,226368,Stage 4
8925,12-Aug-18,Mysuru,191520,Stage 0
8926,12-Aug-18,Bengaluru,305208,Stage 4
8927,12-Aug-18,Bengaluru,197328,Stage 0
8928,12-Aug-18,Latur,433692,Stage 1
8929,12-Aug-18,Mumbai,298536,Stage 4
8930,12-Aug-18,Pune,703668,Stage 0
8931,12-Aug-18,Pune,171024,Stage 0
8932,12-Aug-18,Chennai,185340,Stage 0
8933,12-Aug-18,Bengaluru,274968,Stage 4
8934,12-Aug-18,Mumbai,252300,Stage 0
8935,12-Aug-18,Raichur,966744,Stage 0
8936,12-Aug-18,Bengaluru,440640,Stage 1
8937,12-Aug-18,Jaunpur,323604,Stage 1
8938,12-Aug-18,Gautam Buddha Nagar,189672,Stage 1
8939,12-Aug-18,Bengaluru,237120,Stage 0
8940,12-Aug-18,South Delhi,212244,Stage 0
8941,12-Aug-18,Bengaluru,241476,Stage 0
8942,12-Aug-18,Guntur,346104,Stage 1
8943,12-Aug-18,Bengaluru,308448,Stage 0
8944,11-Aug-18,Surat,417540,Stage 0
8945,11-Aug-18,Bengaluru,196044,Stage 4
8946,11-Aug-18,Other,299424,Stage 1
8947,11-Aug-18,Mumbai,255360,Stage 1
8948,11-Aug-18,Pune,311892,Stage 1
8949,11-Aug-18,Pune,278832,Stage 1
8950,11-Aug-18,Thane,352872,Stage 0
8951,11-Aug-18,Mumbai,197616,Stage 1
8952,11-Aug-18,Chennai,303828,Stage 4
8953,11-Aug-18,Chennai,227964,Stage 1
8954,11-Aug-18,Chennai,384972,Stage 2
8955,11-Aug-18,Pune,372828,Stage 1
8956,11-Aug-18,Surat,819696,Stage 0
8957,11-Aug-18,Jaipur,306228,Stage 0
8958,11-Aug-18,Wardha,280524,Stage 1
8959,11-Aug-18,Bengaluru,191856,Stage 0
8960,11-Aug-18,Bengaluru,3301560,Stage 2
8961,11-Aug-18,Central Delhi,303180,Stage 1
8962,11-Aug-18,East Godavari,417816,Stage 0
8963,11-Aug-18,Chennai,325200,Stage 0
8964,11-Aug-18,Hyderabad,645024,Stage 1
8965,11-Aug-18,Bengaluru,151128,Stage 0
8966,11-Aug-18,Mumbai,298068,Stage 0
8967,11-Aug-18,Chennai,262476,Stage 0
8968,11-Aug-18,Bengaluru,312276,Stage 0
8969,11-Aug-18,Bengaluru,202968,Stage 1
8970,11-Aug-18,Kurnool,226524,Stage 0
8971,11-Aug-18,Jabalpur,163080,Stage 0
8972,11-Aug-18,Singrauli,435108,Stage 1
8973,11-Aug-18,Thane,370476,Stage 0
8974,11-Aug-18,Bengaluru,273672,Stage 1
8975,11-Aug-18,Hyderabad,487104,Stage 1
8976,11-Aug-18,Ahmedabad,280680,Stage 1
8977,11-Aug-18,Nizamabad,175788,Stage 0
8978,11-Aug-18,Bengaluru,245460,Stage 1
8979,11-Aug-18,Bengaluru,217992,Stage 1
8980,11-Aug-18,Bengaluru,227964,Stage 0
8981,11-Aug-18,Thane,110196,Stage 1
8982,11-Aug-18,Bagalkot,431124,Stage 1
8983,11-Aug-18,Bengaluru,241284,Stage 3
8984,11-Aug-18,Pune,256260,Stage 0
8985,11-Aug-18,Pune,193980,Stage 0
8986,11-Aug-18,Bengaluru,145440,Stage 0
8987,11-Aug-18,Bengaluru,127356,Stage 0
8988,11-Aug-18,Pune,238332,Stage 0
8989,11-Aug-18,Pune,160200,Stage 0
8990,11-Aug-18,Chennai,514620,Stage 5
8991,11-Aug-18,Bengaluru,390720,Stage 1
8992,11-Aug-18,Bengaluru,232032,Stage 0
8993,11-Aug-18,Hyderabad,192000,Stage 0
8994,11-Aug-18,Bengaluru,387552,Stage 0
8995,11-Aug-18,Mumbai,292464,Stage 1
8996,11-Aug-18,Other,416988,Stage 1
8997,11-Aug-18,Bengaluru,201072,Stage 0
8998,11-Aug-18,Bengaluru,440112,Stage 1
8999,11-Aug-18,Vijayapura,247308,Stage 1
9000,11-Aug-18,Thane,184272,Stage 1
9001,11-Aug-18,Mumbai,243396,Stage 2
9002,11-Aug-18,Bengaluru,197292,Stage 2
9003,11-Aug-18,Indore,253692,Stage 1
9004,11-Aug-18,Mumbai,247776,Stage 1
9005,11-Aug-18,North 24 Parganas,234828,Stage 1
9006,11-Aug-18,Bengaluru,166092,Stage 1
9007,11-Aug-18,Bengaluru,349140,Stage 4
9008,11-Aug-18,Bengaluru,444228,Stage 1
9009,11-Aug-18,Mumbai,277416,Stage 0
9010,11-Aug-18,Bengaluru,199920,Stage 1
9011,11-Aug-18,Chennai,170136,Stage 1
9012,11-Aug-18,Bengaluru,241080,Stage 1
9013,11-Aug-18,Pune,474264,Stage 0
9014,11-Aug-18,Bengaluru,284484,Stage 1
9015,11-Aug-18,Bengaluru,273864,Stage 3
9016,11-Aug-18,Rupnagar,328968,Stage 0
9017,11-Aug-18,Bengaluru,167808,Stage 0
9018,11-Aug-18,Darjiling,431940,Stage 1
9019,11-Aug-18,Guntur,197892,Stage 0
9020,11-Aug-18,Bengaluru,477168,Stage 1
9021,11-Aug-18,Jalor,188748,Stage 1
9022,11-Aug-18,Chennai,153204,Stage 1
9023,11-Aug-18,Bengaluru,221688,Stage 4
9024,11-Aug-18,Mumbai,705924,Stage 0
9025,11-Aug-18,Chennai,275112,Stage 0
9026,11-Aug-18,Chennai,287148,Stage 1
9027,11-Aug-18,Chennai,4260996,Stage 4
9028,11-Aug-18,Bengaluru,423732,Stage 0
9029,11-Aug-18,Bengaluru,477408,Stage 0
9030,11-Aug-18,Chennai,253068,Stage 2
9031,11-Aug-18,Bengaluru,1457844,Stage 0
9032,11-Aug-18,Ananthapur,496680,Stage 0
9033,11-Aug-18,Patna,223104,Stage 1
9034,11-Aug-18,Pune,359496,Stage 0
9035,11-Aug-18,Bengaluru,808224,Stage 0
9036,11-Aug-18,Pune,308580,Stage 2
9037,11-Aug-18,Bengaluru,193752,Stage 0
9038,11-Aug-18,Nellore,325440,Stage 1
9039,11-Aug-18,Bengaluru,263136,Stage 0
9040,11-Aug-18,West Delhi,382716,Stage 1
9041,11-Aug-18,Mumbai,237456,Stage 1
9042,11-Aug-18,Aurangabad,66168,Stage 0
9043,11-Aug-18,South Delhi,282648,Stage 1
9044,11-Aug-18,Mumbai,194808,Stage 1
9045,11-Aug-18,Bengaluru,414672,Stage 1
9046,11-Aug-18,Vellore,312948,Stage 1
9047,11-Aug-18,Bengaluru,437796,Stage 1
9048,11-Aug-18,Pune,172752,Stage 0
9049,11-Aug-18,Bengaluru,218136,Stage 2
9050,11-Aug-18,Chandigarh,390888,Stage 0
9051,11-Aug-18,Kurukshetra,241896,Stage 1
9052,11-Aug-18,Bengaluru,333756,Stage 0
9053,11-Aug-18,Bengaluru,354720,Stage 0
9054,11-Aug-18,Bengaluru,368220,Stage 4
9055,11-Aug-18,Pune,213672,Stage 3
9056,11-Aug-18,Bengaluru,374964,Stage 0
9057,11-Aug-18,Jalna,160560,Stage 0
9058,11-Aug-18,Aligarh,314688,Stage 1
9059,11-Aug-18,Pune,198144,Stage 1
9060,11-Aug-18,Ahmedabad,385440,Stage 0
9061,11-Aug-18,Chennai,649800,Stage 0
9062,11-Aug-18,Chennai,323052,Stage 0
9063,11-Aug-18,Hyderabad,452628,Stage 0
9064,11-Aug-18,Ananthapur,119928,Stage 1
9065,11-Aug-18,Bengaluru,277044,Stage 3
9066,11-Aug-18,Ahmedabad,441792,Stage 0
9067,11-Aug-18,Pune,174288,Stage 1
9068,11-Aug-18,Pune,155652,Stage 1
9069,11-Aug-18,Bengaluru,243204,Stage 0
9070,11-Aug-18,Chennai,488040,Stage 4
9071,11-Aug-18,Bengaluru,241248,Stage 1
9072,11-Aug-18,Mainpuri,220980,Stage 0
9073,11-Aug-18,Bengaluru,272100,Stage 0
9074,11-Aug-18,Thane,179976,Stage 0
9075,11-Aug-18,Adilabad,373368,Stage 0
9076,11-Aug-18,Bengaluru,191244,Stage 0
9077,11-Aug-18,Bengaluru,175752,Stage 1
9078,11-Aug-18,Lucknow,96024,Stage 1
9079,11-Aug-18,Chennai,234912,Stage 5
9080,11-Aug-18,Bengaluru,257676,Stage 0
9081,11-Aug-18,Kolkata,329028,Stage 1
9082,11-Aug-18,Bengaluru,204504,Stage 1
9083,11-Aug-18,Sangrur,315156,Stage 1
9084,11-Aug-18,Sangrur,275232,Stage 0
9085,11-Aug-18,Bengaluru,339372,Stage 1
9086,11-Aug-18,Kheda,387816,Stage 1
9087,11-Aug-18,Nellore,327528,Stage 1
9088,11-Aug-18,Surat,322248,Stage 4
9089,11-Aug-18,Bengaluru,286620,Stage 0
9090,11-Aug-18,Bengaluru,256764,Stage 1
9091,11-Aug-18,Pune,247188,Stage 0
9092,11-Aug-18,Chennai,213780,Stage 0
9093,11-Aug-18,Mumbai,143616,Stage 0
9094,11-Aug-18,Gurgaon,480540,Stage 1
9095,11-Aug-18,Ananthapur,17796,Stage 1
9096,11-Aug-18,Chennai,195300,Stage 1
9097,11-Aug-18,Chennai,574632,Stage 0
9098,11-Aug-18,Hyderabad,366108,Stage 1
9099,11-Aug-18,Chennai,412332,Stage 4
9100,11-Aug-18,Gurgaon,222936,Stage 1
9101,11-Aug-18,Pune,246780,Stage 0
9102,11-Aug-18,Pune,177012,Stage 1
9103,11-Aug-18,Mumbai,617976,Stage 0
